FPS,BoundingBox_Area,Model_Confidence
29.91781521925925,240960,0.9729045629501343
28.427827170293675,240960,0.9727560877799988
19.687668040139265,240960,0.975520133972168
21.733136660075413,240960,0.975475549697876
28.28557702786033,240960,0.9778152704238892
31.48919564500465,240960,0.977626383304596
33.07284003954336,240960,0.978783905506134
33.35956031260632,240960,0.9786302447319031
31.043579069709217,240960,0.9785430431365967
28.25280561490851,240960,0.9810487031936646
22.748373341179892,240960,0.9834848046302795
30.66679857657651,240960,0.9835042953491211
23.693661783432233,240960,0.9835718870162964
20.607469038860213,240960,0.9835304617881775
29.264247785380068,240960,0.9835323095321655
29.274664711081897,240960,0.9835976958274841
28.868458880466417,240960,0.983546257019043
35.223107173528135,240960,0.9834977388381958
29.3648451649686,240960,0.9834423661231995
35.28889701172978,240960,0.98337721824646
20.483381127712185,240960,0.9834235906600952
29.370808397006023,240960,0.9834504127502441
35.27524470470516,240960,0.9834342002868652
29.339579728186102,240960,0.9834332466125488
19.825113548560193,240960,0.9834117889404297
27.5915286674623,240960,0.9833943843841553
22.062952842519493,240960,0.9834510087966919
28.35844093656986,240960,0.9835789799690247
28.435150741244104,240960,0.9835993051528931
36.28692629192793,243840,0.9835951328277588
35.70830122368669,243840,0.9835852384567261
23.91344880709965,243840,0.9835820198059082
28.924200951052054,243840,0.9835852384567261
27.39026505385545,243840,0.9836331009864807
25.261687916649546,243840,0.9836756587028503
36.0722166503893,243840,0.9836903214454651
23.05903174122234,243840,0.9837162494659424
20.52879655808839,243840,0.9837213158607483
18.03744197706508,243840,0.9837559461593628
30.98166627373553,243840,0.9837964177131653
29.222246915304257,243840,0.9837910532951355
28.322057740142295,243840,0.9837972521781921
24.025360193016375,243840,0.9841158986091614
28.49794102919619,243840,0.9841158986091614
29.042968326686484,243840,0.9840589761734009
28.822237032799322,243840,0.9840021133422852
22.139349159334394,243840,0.9840005040168762
25.253170529279025,243840,0.9840509295463562
30.02231948909305,243840,0.9840091466903687
28.26194348412035,243840,0.9839447140693665
36.97207295322259,243840,0.9839065074920654
23.56771678446888,243840,0.9838782548904419
28.81491069763391,243840,0.9838458299636841
36.79595089307258,243840,0.9837866425514221
35.99884136639253,243840,0.9837138652801514
35.469742985937074,243840,0.9836982488632202
35.68612275738391,243840,0.9836761355400085
29.423554587444663,243840,0.9836708307266235
28.36150905248835,243840,0.9836021661758423
24.486395912192286,243840,0.9835671186447144
23.76710232019805,243840,0.9835003614425659
26.687231982719286,243840,0.9835282564163208
21.86957275860478,243840,0.9835608005523682
28.730629559644036,243840,0.9835423231124878
26.353382086961513,243840,0.9835516810417175
22.357554894897433,243840,0.9835373759269714
23.336928389240775,243840,0.9835350513458252
24.420814172482974,243840,0.983655571937561
19.964111536342518,243840,0.983650267124176
29.99140631068851,243840,0.9837243556976318
37.71612103201075,243840,0.9837976098060608
15.53300983936323,243840,0.9837766885757446
20.61131720749218,243840,0.9837657809257507
24.127076955007645,243840,0.9837009310722351
